id_abjad,id,id_band,nama_band,judul
3,9892,1535,Beyonce Knowles,Irreplacable
3,9904,1535,Beyonce Knowles,Irreplaceable
3,45021,1522,Belle And Sebastian,Is It Wicked Not To Care
3,9123,1502,Barenaked Ladies,Is Somebody Singing
3,9330,1510,Bob Marley,Is This Love
3,8945,1498,Bob Dylan,Is Your Love In Vain
3,53638,5450,Bulan Panjaitan,Ise Ma Mangapus Ilukkon
3,60824,7429,Bang Boo,Iseh Tresno
3,8904,1498,Bob Dylan,Isis
3,44990,1521,Bee Gees,Islands In The Stream
3,44946,1519,Beach Boys,Isnt It Time
3,45307,1545,Built To Spill,Israels Song
3,44414,1498,Bob Dylan,It Aint Me Babe
3,9511,1517,Bryan Adams,It Aint Over Yet
3,9659,1522,Belle And Sebastian,It Could Have Been A Brilliant Career
3,10487,1581,Brett Dennen,It Could Make You Cry
3,9436,1515,Brad Paisley,It Did
3,9950,1539,Buddy Holly,It Doesnt Matter Anymore
3,10074,1546,Brian Jonestown Massacre,It Girl
3,10429,1575,Brandon Heath,It Is Well Oh My Soul
3,45344,1550,Billy Bragg,It Says Here
3,44674,1506,Boyce Avenue,It Will Rain
3,44704,1507,Bruno Mars,It Will Rain
3,44821,1512,Byrds,It Wont Be Wrong
3,44675,1506,Boyce Avenue,Its A Beautiful Day
3,55611,161,Bondan Prakoso & Fade 2 Black,Its All About Soul
3,9097,1502,Barenaked Ladies,Its All Been Done
3,44822,1512,Byrds,Its All Over Now Baby Blue
3,44415,1498,Bob Dylan,Its Alright Ma
3,9765,1527,Backstreet Boys,Its Christmas Time Again
3,44623,1503,Bright Eyes,Its Cool We Can Still Be Friends
3,10296,1564,Bates,Its Getting Dark
3,5831,158,Bon Jovi,Its My Life
3,5832,158,Bon Jovi,Its My Life Acoustic
3,9394,1512,Byrds,Its No Use
3,45117,1528,Bayside,Its Not A Bad Little War
3,44591,1502,Barenaked Ladies,Its Only Me The Wizard Of Macigland
3,45232,1539,Buddy Holly,Its So Easy
3,9687,1524,Billy Joel,Its Still Rock And Roll To Me
3,9965,1539,Buddy Holly,Its Too Late
3,44624,1503,Bright Eyes,Ive Been Eating For You
3,9629,1521,Bee Gees,Ive Got To Get A Message To You
3,45369,1554,Black Eyed Peas,Ive Gotta Feeling
3,44991,1521,Bee Gees,Ive Gotta Get A Message To You
3,45053,1524,Billy Joel,Ive Loved These Days
3,44739,1509,Bowling For Soup,Ive Never Done Anything Like This
3,45294,1543,Bombay Bicycle Club,Ivy And Gold
3,45439,1563,Beady Eye,Iz Rite
3,45510,1569,Brooke Fraser,Jack Kerouac
3,8987,1499,Bruce Springsteen,Jack Of All Trades
3,10158,1553,Ben Folds Five,Jackson Cannery
3,403,154,Blingsatan [indie],Jadilah pemberani
3,57540,6239,Bienda,Jaga Hati
3,60193,6906,Betrand Peto Putra Onsu,Jaga Perasaan
3,9590,1520,Ben Harper,Jah Work
3,59448,131,Base Jam,Jalan Kita Berbeda
3,9706,1524,Billy Joel,James
3,44757,1510,Bob Marley,Jammin
3,44592,1502,Barenaked Ladies,Jane
3,45558,1580,Ben Folds,Jane Live
3,44498,1499,Bruce Springsteen,Janey Dont You Lose Heart
3,429,171,Broery Marantika feat. Dewi Yull,Jangan ada dusta
3,55433,171,Broery Marantika feat. Dewi Yull,Jangan Ada Dusta di Antara Kita
3,5880,170,Broery Marantika,Jangan Ada Dusta Diantara Kita
3,56610,5956,B.A.G,Jangan Bilang Dulu
3,51224,170,Broery Marantika,Jangan Ditanya Kemana Aku Pergi
3,3935,180,Bunga Citra Lestari,Jangan Gila
3,56767,6003,Black Champagne,Jangan Gitu Dong
3,52394,1330,Betharia Sonata,Jangan Ingin Menang Sendiri
3,52402,1330,Betharia Sonata,Jangan Sakiti Hatinya
3,58638,6465,Balena,Jangan Suudzon
3,52794,5212,Bragi,Janji
3,55963,4771,Budhila,Janji Hati
3,42645,4771,Budhila,Janji Hati Ost Film Janji Hati
3,4165,1189,Billy Simpson,Janjimu Itu
3,45076,1525,Black Label Society,January
3,9203,1506,Boyce Avenue,Jar Of Hearts
3,9226,1506,Boyce Avenue,Jar Of Hearts Acoustic
3,58377,5830,Baby Shima,Jaran Ucul
3,344,127,Baron Soulmate,Jatuh Cinta
3,349,131,Base Jam,Jatuh cinta
3,52778,4762,BIANgindas,Jawara Cinta
3,45194,1535,Beyonce Knowles,Jealous
3,9805,1529,Black Crowes,Jealous Again
3,9142,1503,Bright Eyes,Jejune Stars
3,413,162,Bonus,Jelas Sudah
3,55615,5898,Bonus Band,Jelas Sudah
3,53049,163,Boomerang,Jelita Kuingin
3,60655,6930,Bonet Less,Jerih Payah
3,9124,1502,Barenaked Ladies,Jerome
3,44499,1499,Bruce Springsteen,Jersey Girl
3,9033,1499,Bruce Springsteen,Jesse
3,10419,1575,Brandon Heath,Jesus In Disguise
3,10472,1580,Ben Folds,Jesusland
3,8905,1498,Bob Dylan,Jet Pilot
3,9605,1521,Bee Gees,Jive Talkin
3,376,146,Bioiz Band [indie],Jiwa satu cinta
3,45416,1561,Blue Oyster Cult,Joan Crawford
3,8946,1498,Bob Dylan,John Brown
3,8988,1499,Bruce Springsteen,John Henry
3,9380,1512,Byrds,John Riley
3,44416,1498,Bob Dylan,John Wesley Harding
3,44947,1519,Beach Boys,Johnny Carson
3,44758,1510,Bob Marley,Johnny Was
3,396,152,Blackout,Join kopi
3,44417,1498,Bob Dylan,Jokerman
3,9306,1510,Bob Marley,Judge Not
3,9647,1522,Belle And Sebastian,Judy And The Dream Of Horses
3,10572,1594,Birdy,Just A Game
3,45529,1575,Brandon Heath,Just A Girl
3,44823,1512,Byrds,Just A Season
3,10163,1554,Black Eyed Peas,Just Cant Get Enough
3,9777,1528,Bayside,Just Enough To Love You
3,10188,1555,Big Time Rush,Just Getting Started
3,9718,1525,Black Label Society,Just Killing Time
3,8906,1498,Bob Dylan,Just Like A Woman
3,44500,1499,Bruce Springsteen,Just Like Fire Would
3,45569,1581,Brett Dennen,Just Like The Moon
3,8947,1498,Bob Dylan,Just Like Tom Thumbs Blues
3,10443,1577,Better Than Ezra,Just One Day
3,45460,1564,Bates,Just Some Fun
3,53144,5303,Bill Withers,Just the Two of Us
3,9257,1507,Bruno Mars,Just The Way You Are
3,44676,1506,Boyce Avenue,Just The Way You Are
3,45054,1524,Billy Joel,Just The Way You Are
3,9688,1524,Billy Joel,Just The Way You Are Acoustic
3,44705,1507,Bruno Mars,Just The Way You Are Acoustic
3,58764,6716,Bagas Ran,Just Wanna Love You
3,9751,1527,Backstreet Boys,Just Want You To Know
3,44650,1505,Biffy Clyro,Justboy
3,10439,1576,Bamboo,Kailan
3,45559,1580,Ben Folds,Kalamazoo
3,8860,1497,Blink 182,Kaleidoscope
3,51240,183,Bunga Hitam,Kami Masih Muda
3,60591,7305,Bahasa Aliza,Kampung Kite
3,56202,4464,Braves Boy,Kamu Seperti Jogja
3,57096,6091,Batas Senja,Kan Menua
3,9742,1526,Blue October,Kangaroo Cry
3,42636,4765,Biru Band,Kangen
3,58137,5830,Baby Shima,Kangen Rosul
3,9454,1515,Brad Paisley,Karate
3,58888,180,Bunga Citra Lestari,Karena Kita Bersama
3,445,180,Bunga Citra Lestari,Karena Ku Cinta Kau
3,42603,4756,Band Indie,Kartu Putri Raja
3,60621,7320,Bonet Less Vya,Kasat Mata
3,51217,163,Boomerang,Kasih
3,440,179,Bunga,Kasih Jangan Kau Pergi
3,55617,5900,Bunga Band,Kasih Jangan Kau Pergi
3,5888,183,Bunga Hitam,Kasih Tak Sampai
3,10253,1562,Bob Seger,Katmandu
3,4162,1186,Barry Item,Kau
3,53756,5484,Black Sweet,Kau Aku Dan Dia
3,51182,120,Baim,Kau Milikku
3,7488,1190,Bondan Prakoso,Kau Puisi
3,55604,161,Bondan Prakoso & Fade 2 Black,Kau Puisi
3,4365,1330,Betharia Sonata,Kau Salah Sebut Namaku
3,370,142,Big Boss,Kau Siapa
3,4285,161,Bondan Prakoso & Fade 2 Black,Kau Tak Sendiri
3,4304,1190,Bondan Prakoso,Kau Tak Sendiri
3,4366,1330,Betharia Sonata,Kau Tercipta Untukku
3,52400,1330,Betharia Sonata,Kau Untuk Siapa
3,56246,5478,Banda Neira,Ke Entah Berantah
3,53659,4759,Batu Nisan,Keabadian Yang Tak Nyata
3,446,180,Bunga Citra Lestari,Kecewa
3,9331,1510,Bob Marley,Keep On Moving
3,10366,1568,Billy Currington,Keep Your Hands To Yourself
3,10052,1544,Ben Howard,Keep Your Head Up
3,10220,1557,Brandi Carlile,Keep Your Heart Young
3,9098,1502,Barenaked Ladies,Keepin It Real
3,417,163,Boomerang,Kehadiran
3,51219,163,Boomerang,Kehadiranmu
3,10326,1565,Boehse Onkelz,Keine Amnestie Fuer Mtv
3,10330,1565,Boehse Onkelz,Keine Amnestie Fur Mtv
3,45461,1564,Bates,Keine Ist Wie Du
3,329,120,Baim,Kekasih Barumu
3,332,121,Baim & Artika,Kekasih Barumu
3,353,133,Beage,Kekasih Idaman
3,59468,6003,Black Champagne,Kekasih Selamanya
3,354,133,Beage,Kekasihku Yang Pergi
3,53310,4465,Brodin (Dangdut),Kelayung Layung
3,51214,163,Boomerang,Kembali
3,52349,1300,Bebi Romeo,Kenanglah
3,421,164,Boys Of Rock,Keputusanku
3,51207,161,Bondan Prakoso & Fade 2 Black,Keroncong Protol
3,53905,5542,Buckskin Bugle,Kesempatan
3,51238,183,Bunga Hitam,Ketika Semua Tak Peduli Lagi
3,10550,1587,Brantley Gilbert,Kick It In The Sticks
3,10272,1563,Beady Eye,Kill For A Dream
3,9242,1507,Bruno Mars,Killa On The Run
3,42601,4756,Band Indie,Killed by Best Friend Membius Hati
3,9179,1505,Biffy Clyro,Killing In The Name
3,9792,1528,Bayside,Killing Time
3,60962,1526,Blue October,King
3,44593,1502,Barenaked Ladies,King Of Bedside Manor
3,45543,1577,Better Than Ezra,King Of New Orleans Acoustic
3,44501,1499,Bruce Springsteen,Kingdom Of Days
3,44759,1510,Bob Marley,Kinky Reggae
3,418,163,Boomerang,Kisah
3,55420,163,Boomerang,Kisah Seorang Pramuria
3,335,122,Baim ft Lusy Rahmawati,Kisahku di masa Lalu
3,51181,120,Baim,Kisahku Masa Lalu
3,5804,155,Blink,Kiss Me
3,10014,1542,Blake Shelton,Kiss My Country Ass
3,57046,6078,BACK TO SCHOOL,Kita Dan Cerita
3,7489,1190,Bondan Prakoso,Kita Selamanya
3,51212,161,Bondan Prakoso & Fade 2 Black,Kita Selamanya
3,44992,1521,Bee Gees,Kitty Can
3,45035,1523,Black Veil Brides,Knives And Pens
3,9668,1523,Black Veil Brides,Knives And Pens Acoustic
3,44418,1498,Bob Dylan,Knocking On Heavens Door
3,44651,1505,Biffy Clyro,Know Your Quarry
3,50891,4457,BigBang,Koe Wo Kikasete
3,9548,1519,Beach Boys,Kokomo
3,383,148,BIP,Korslet
3,58529,6610,Bayu G2B,Kota Kecilku Surabaya
3,41664,4459,Bintang Band,Ku Bersujud PadaMu
3,42633,4762,BIANgindas,Ku Bisa Merindu
3,42630,4761,Beside From Life,Kuhapuskan Rasa
3,51235,180,Bunga Citra Lestari,Kumerindu
3,414,162,Bonus,Kurebut Hatinya Kembali
3,55410,133,Beage,Kusayang Kamu
3,56723,5640,Batik Band,Kutunggu
3,10473,1580,Ben Folds,Kylie From Connecticut
3,9157,1503,Bright Eyes,Ladder Song
3,59568,6716,Bagas Ran,Lagi Lagi Kamu
3,52350,1300,Bebi Romeo,Lagu Tentang Cinta
3,7526,1331,Bimbo,Lailatul Qadar
3,9630,1521,Bee Gees,Lamplight
3,9567,1519,Beach Boys,Lana
3,61549,7541,Blue Sky,Lands End
3,9204,1506,Boyce Avenue,Landslide
3,56449,5325,Broken Rose,Langgam Suara Terkekang
3,54229,5542,Buckskin Bugle,Langkah Penuh Harap
3,45255,1540,Band Of Horses,Laredo
3,9816,1530,Brand New,Last Chance To Lose Your Keys
3,55620,5901,Bunkface,Last Minute
3,8989,1499,Bruce Springsteen,Last To Die
3,10198,1556,Blue Rodeo,Last To Know
3,10480,1580,Ben Folds,Late
3,9930,1538,Bouncing Souls,Late Bloomer
3,10146,1552,Bastille,Laughter Lines
3,10137,1552,Bastille,Laura Palmer
3,51242,183,Bunga Hitam,Lawan Kemiskinan
3,44824,1512,Byrds,Lay Down Your Weary Tune
3,45220,1538,Bouncing Souls,Lay Em Down And Smack Them And Yack Em
3,44419,1498,Bob Dylan,Lay Lady Lay
3,45284,1542,Blake Shelton,Lay Low
3,9350,1511,Beck,Lazy Flies
3,45022,1522,Belle And Sebastian,Lazy Line Painter Jane
3,9034,1499,Bruce Springsteen,Leah
3,9943,1538,Bouncing Souls,Lean On Sheena
3,44502,1499,Bruce Springsteen,Leap Of Faith
3,10580,1594,Birdy,Learn Me Right
3,5833,158,Bon Jovi,Learn To Love
3,9951,1539,Buddy Holly,Learning The Game
3,44594,1502,Barenaked Ladies,Leave
3,45055,1524,Billy Joel,Leave A Tender Moment Alone
3,10041,1543,Bombay Bicycle Club,Leaving Blues
3,9835,1531,Boys Like Girls,Leaving California
3,10420,1575,Brandon Heath,Leaving Eden
3,42579,4754,Bali (Lagu Lagu Bali),Leeyonk Sinatra Lelah Dilanda Rindu LDR
3,424,167,Brigade 07,Lelah
3,457,187,B`Maiwa [Indie],Lelah
3,54680,4758,Bastian Steel,Lelah
3,57852,6378,Bending Note,Lelaki Pendiam
3,9707,1524,Billy Joel,Leningrad
3,10451,1578,Beautiful South,Les Yeux Ouverts Open Eyes
3,9827,1531,Boys Like Girls,Let Go
3,44948,1519,Beach Boys,Let Him Run Wild
3,10221,1557,Brandi Carlile,Let It Go
3,10356,1568,Billy Currington,Let Me Down Easy
3,45337,1549,Black Rebel Motorcycle Club,Let The Day Begin
3,9099,1502,Barenaked Ladies,Let There Be Light
3,397,152,Blackout,Letoy
3,56852,4457,BigBang,Lets Dont Fall In Love
3,44913,1517,Bryan Adams,Lets Make A Night To Remember
3,44625,1503,Bright Eyes,Lets Not Shit Ourselves
3,10524,1584,Beatsteaks,Lets See
3,10079,1547,Bob,Letters To Vietnam
3,45207,1537,Bush,Letting The Cables Sleep
3,45560,1580,Ben Folds,Levi Johnstons Blues
3,10115,1550,Billy Bragg,Levi Stubbs Tears
3,45085,1526,Blue October,Libby Im Listening
3,8907,1498,Bob Dylan,License To Kill
3,9307,1510,Bob Marley,Lick Samba
3,44843,1514,Breaking Benjamin,Lie To Me
3,9484,1516,Billy Talent,Lies
3,8948,1498,Bob Dylan,Life Is Hard
3,9836,1531,Boys Like Girls,Life Of The Party Acoustic
3,9979,1540,Band Of Horses,Life On Earth
3,9580,1520,Ben Harper,Lifeline
3,10375,1569,Brooke Fraser,Lifeline
3,45308,1545,Built To Spill,Lifes A Dream
3,9931,1538,Bouncing Souls,Lifetime
3,45099,1527,Backstreet Boys,Lift Me Up
3,45603,1594,Birdy,Light Me Up
3,45100,1527,Backstreet Boys,Light On
3,10035,1543,Bombay Bicycle Club,Lights Out Words Gone
3,45295,1543,Bombay Bicycle Club,Lights Out Words Gone Acousitc
3,9724,1525,Black Label Society,Like A Bird
3,45424,1562,Bob Seger,Like A Rock
3,44420,1498,Bob Dylan,Like A Rolling Stone
3,10461,1579,Black Stone Cherry,Like I Roll Acoustic
3,45381,1555,Big Time Rush,Like Nobodys Around
3,10123,1550,Billy Bragg,Like Soldiers Do
3,9284,1509,Bowling For Soup,Lil Red Riding Hood
3,45524,1573,Ben Gibbard,Lily
3,44626,1503,Bright Eyes,Lime Tree
3,9125,1502,Barenaked Ladies,Limits
3,45137,1530,Brand New,Limousine
3,44886,1516,Billy Talent,Line And Sinker
3,9606,1521,Bee Gees,Lion In Winter
3,44706,1507,Bruno Mars,Liquor Store Blues
3,9893,1535,Beyonce Knowles,Listen
3,61501,7524,Billie Eilish,Listen Before I Go
3,45233,1539,Buddy Holly,Listen To Me
3,10430,1575,Brandon Heath,Listen Up
3,10398,1572,Buckcherry,Lit Up
3,45234,1539,Buddy Holly,Little Baby
3,9549,1519,Beach Boys,Little Bird
3,44725,1508,Black Keys,Little Black Submarines
3,45570,1581,Brett Dennen,Little Cosmic Girl
3,44949,1519,Beach Boys,Little Deuce Coupe
3,10297,1564,Bates,Little Dinosaur
3,9568,1519,Beach Boys,Little Girl Youre My Miss America
3,45023,1522,Belle And Sebastian,Little Lou Ugly Jack Prophet John
3,8908,1498,Bob Dylan,Little Maggie
3,44797,1511,Beck,Little One
3,44950,1519,Beach Boys,Little Saint Nick
3,9063,1501,Bad Religion,Live Again The Fall Of Man Acoustic
3,5834,158,Bon Jovi,Live Before You Die
3,44760,1510,Bob Marley,Lively Up Yourself
3,5835,158,Bon Jovi,Livin On A Prayer
3,9485,1516,Billy Talent,Living In The Shadows
3,9677,1523,Black Veil Brides,Loat It All
3,8990,1499,Bruce Springsteen,Local Hero
3,44707,1507,Bruno Mars,Locked Out Of Heaven
3,10535,1585,Blackmores Night,Locked Within The Crystal Ball
3,45530,1575,Brandon Heath,London
3,9267,1508,Black Keys,Lonely Boy
3,9469,1516,Billy Talent,Lonely Road To Absolution
3,9550,1519,Beach Boys,Lonely Sea
3,44503,1499,Bruce Springsteen,Lonesome Day
3,9366,1511,Beck,Lonesome Tears
3,9952,1539,Buddy Holly,Lonesome Tears
3,9258,1507,Bruno Mars,Long Distance
3,44914,1517,Bryan Adams,Long Gone
3,9035,1499,Bruce Springsteen,Long Goodbye
3,44861,1515,Brad Paisley,Long Sermon
3,45256,1540,Band Of Horses,Long Vows
3,44504,1499,Bruce Springsteen,Long Walk Home
3,10102,1549,Black Rebel Motorcycle Club,Long Way Down
3,9689,1524,Billy Joel,Longest Time
3,9966,1539,Buddy Holly,Look At Me
3,10516,1582,Blondie,Look Good In Blue
3,10457,1578,Beautiful South,Look What I Found In My Beer
3,9332,1510,Bob Marley,Looking In Your Big Brown Eyes
3,10211,1557,Brandi Carlile,Looking Out
3,9143,1503,Bright Eyes,Loose Leaves
3,10131,1551,Blind Guardian,Lord Of The Rings
3,45056,1524,Billy Joel,Los Angelenos
3,9076,1501,Bad Religion,Los Angeles Is Burning
3,52935,4457,BigBang,Loser
3,45265,1541,Babyshambles,Lost Art Of Murder
3,9351,1511,Beck,Lost Cause
3,409,158,Bon Jovi,Lost Highway
3,10176,1555,Big Time Rush,Lost In Love
3,45036,1523,Black Veil Brides,Lost It All
3,10386,1570,Brooks And Dunn,Lost-n- Found
3,61532,7530,Brian Johnson,Love Came Down
3,45531,1575,Brandon Heath,Love Does
3,45496,1568,Billy Currington,Love Done Gone
3,45147,1531,Boys Like Girls,Love Drunk
3,9189,1505,Biffy Clyro,Love Has A Diameter
3,9437,1515,Brad Paisley,Love Her Like Shes Leavin
3,44677,1506,Boyce Avenue,Love In This Club
3,9766,1527,Backstreet Boys,Love Is
3,44371,1497,Blink 182,Love Is Dangerous
3,10316,1564,Bates,Love Is Dead Part Ii
3,44862,1515,Brad Paisley,Love Is Never Ending
3,45235,1539,Buddy Holly,Love Is Strange
3,9669,1523,Black Veil Brides,Love Isnt Always Fair Acoustic
3,44993,1521,Bee Gees,Love Me
3,45497,1568,Billy Currington,Love Me Like My Dog
3,45382,1555,Big Time Rush,Love Me Love Me
3,44421,1498,Bob Dylan,Love Minus Zero
3,45181,1534,Bon Iver,Love More
3,10421,1575,Brandon Heath,Love Never Fails
3,45195,1535,Beyonce Knowles,Love On Top
3,9997,1541,Babyshambles,Love Reign Over Me
3,8949,1498,Bob Dylan,Love Sick
3,55407,133,Beage,Love Song
3,44887,1516,Billy Talent,Love Was Still Around
3,44740,1509,Bowling For Soup,Love Ya Love Ya Love Ya
3,10086,1547,Bob,Lovelier Than You
3,61502,7524,Billie Eilish,Lovely
3,9158,1503,Bright Eyes,Lover I Dont Have To Love
3,44595,1502,Barenaked Ladies,Lovers In A Dangerous Time
3,45236,1539,Buddy Holly,Loves Made A Fool Of You
3,5836,158,Bon Jovi,Loves The Only Rule
3,45345,1550,Billy Bragg,Loving You Too Long
3,9883,1534,Bon Iver,Lovins For Fools
3,59408,1190,Bondan Prakoso,Luar Biasa Istimewa
3,10357,1568,Billy Currington,Lucille
3,45462,1564,Bates,Lucille
3,10317,1564,Bates,Lucy Is Back
3,42644,4771,Budhila,Luka Lagi
3,45057,1524,Billy Joel,Lullabye Goodnight My Angel
3,9874,1534,Bon Iver,Lump Sum
3,45296,1543,Bombay Bicycle Club,Luna
3,10116,1550,Billy Bragg,M For Me
3,55028,4765,Biru Band,Maaf
3,55408,133,Beage,Maafkan Aku
3,9922,1537,Bush,Machinehead
3,44652,1505,Biffy Clyro,Machines
3,61527,7528,Building 429,Made For You
3,45397,1556,Blue Rodeo,Made Your Mind Up
3,9752,1527,Backstreet Boys,Madeleine
3,45138,1530,Brand New,Magazines
3,8991,1499,Bruce Springsteen,Magic
3,45322,1547,Bob,Magic
3,45366,1553,Ben Folds Five,Magic
3,9953,1539,Buddy Holly,Mailman Bring Me No More Blues
3,58378,5830,Baby Shima,Main Mata
3,10263,1562,Bob Seger,Mainstreet
3,54076,137,Benua Band [indie],Maka Tetap Bersamaku
3,55100,5830,Baby Shima,Makan Hati
3,45101,1527,Backstreet Boys,Make Believe
3,10488,1581,Brett Dennen,Make The Most
3,44627,1503,Bright Eyes,Make War
3,10499,1581,Brett Dennen,Make You Crazy
3,10489,1581,Brett Dennen,Make You Fall In Love With Me
3,8909,1498,Bob Dylan,Make You Feel My Love
3,44422,1498,Bob Dylan,Make You Feel My Love Acoustic
3,10254,1562,Bob Seger,Making Thunderbirds
3,41671,4463,Bram,Makna Cinta
3,377,147,Biotic,Malaikat Cinta
3,59973,6906,Betrand Peto Putra Onsu,Malaikat Penjagaku
3,42583,4754,Bali (Lagu Lagu Bali),Malam
3,355,133,Beage,Malam Ini
3,364,138,Benyamin S,Malem Minggu
3,44423,1498,Bob Dylan,Mama You Been On My Mind
3,44969,1520,Ben Harper,Mamas Got A Girlfriend Now
3,9243,1507,Bruno Mars,Mamas Worst Nightmare
3,60012,6936,Bonet ft Yoya,Mamih Cepat Pulang
3,44888,1516,Billy Talent,Man Alive
3,44994,1521,Bee Gees,Man For All Seasons
3,8910,1498,Bob Dylan,Man Gave Names To All The Animals
3,8950,1498,Bob Dylan,Man In The Long Black Coat
3,10564,1592,Bathory,Man Of Iron
3,10283,1563,Beady Eye,Man Of Misery
3,44424,1498,Bob Dylan,Man On The Street
3,45266,1541,Babyshambles,Man Who Came To Stay
3,61540,7536,Bruce Hornsby,Mandolin Rain
3,384,148,BIP,Mane Mane Boleh
3,57425,6171,Berani,Mantan Terindah
3,45221,1538,Bouncing Souls,Manthem
3,60965,1536,Bring Me The Horizon,Mantra
3,55606,161,Bondan Prakoso & Fade 2 Black,Manusia Sejuta Perkara
3,9180,1505,Biffy Clyro,Many Of Horror
3,44951,1519,Beach Boys,Marcella
3,10508,1582,Blondie,Maria
3,44557,1501,Bad Religion,Marked
3,44372,1497,Blink 182,Marlboro Man
3,9631,1521,Bee Gees,Marley Purt Drive
3,9990,1540,Band Of Horses,Marry Song
3,44708,1507,Bruno Mars,Marry You
3,56693,5986,Brknrbtz,Marry Your Daughter
3,44505,1499,Bruce Springsteen,Marys Place
3,57049,6081,Blessing Friends,Masa Indah Saat Sekolah
3,56687,5982,Blitz,Masih Ada
3,54750,5749,Barris,Masih Milikmu
3,45102,1527,Backstreet Boys,Masquerade
3,9607,1521,Bee Gees,Massachusetts
3,45118,1528,Bayside,Masterpiece
3,8911,1498,Bob Dylan,Masters Of War
3,52352,1300,Bebi Romeo,Mati Bersamamu
3,346,129,Barry Likumahua,Mati Saja
3,5799,130,Barry Likumahuwa,Mati Saja
3,44798,1511,Beck,Mattress
3,10573,1594,Birdy,Maybe
3,9967,1539,Buddy Holly,Maybe Baby
3,45484,1566,Butch Walker,Maybe Its Just Me
3,58820,6732,Bradley Cooper,Maybe Its Time
3,44596,1502,Barenaked Ladies,Maybe Not
3,10003,1541,Babyshambles,Maybelline
3,10243,1561,Blue Oyster Cult,Me 262
3,45327,1548,Bryan Ferry,Me Oh My
3,9810,1530,Brand New,Me Vs Maradona Vs Elvis
3,44741,1509,Bowling For Soup,Me With No You
3,9227,1506,Boyce Avenue,Mean
3,44844,1514,Breaking Benjamin,Medicate
3,44709,1507,Bruno Mars,Medley
3,45370,1554,Black Eyed Peas,Meet Me Halfway
3,44506,1499,Bruce Springsteen,Meeting Across The River
3,45119,1528,Bayside,Megan
3,9778,1528,Bayside,Megan Acoustic
3,9793,1528,Bayside,Meghan
3,56540,5518,Badai Romantic Project,Melamarmu
3,56135,1331,Bimbo,Melati Dari Jayadiri
3,9308,1510,Bob Marley,Mellow Mood
3,9521,1518,Blur,Mellow Song
3,54010,1190,Bondan Prakoso,Melodi Kedamaian
3,44995,1521,Bee Gees,Melody Fair
3,59263,180,Bunga Citra Lestari,Memilih Dia
3,56663,4762,BIANgindas,Memilikimu
3,60151,7030,Bunga Panel,Menanti Dalam Setia
3,42627,4758,Bastian Steel,Menari Bersamaku
3,55411,133,Beage,Menari Diatas Ketakutanku
3,3931,133,Beage,Mendadak Rindu
3,42642,4769,Brother Of Chips,Mengagumimu
3,41670,4462,Bob Tutupoly,Mengapa Tiada Maaf Yuni Shara
3,53088,167,Brigade 07,Mengejar Mimpi
3,60489,7238,BANUN Feat FANNY,Menikah Denganmu
